hs_product_code,no_sh4,dcr,eci,rca,distancia,pci,cog,proporcao_importacao_origem_brasil,dcr_bloco,import_value_total,export_value,import_value,dcr_bloco_normalized,export_value_normalized,import_value_normalized,pci_normalized,density_normalized,cog_normalized,rca_normalized,rcd_normalized,import_value_total_normalized,pci_mean,pci_gt_mean,import_value_total_2013
0207,"Carnes e miudezas comestíveis, frescas, refrigeradas ou congeladas, das aves da posição 0105",0.1341801001863799,0.3911263815,17.7494137195,0.1872957357,-0.1546127869,0.1288225716,0.66,1.153938467631394,35026236820.0,8931760700.0,53388132.99999999,0.0801916048872991,0.1856110516691401,0.0023106009094499,-0.0450395202591786,0.4909665192999685,0.1456092170591194,0.4985497751434923,0.0041257316675769,0.0245514730826054,-0.0945593430515006,0,26697771671.0
0208,"Outras carnes e miudezas comestíveis, frescas, refrigeradas ou congeladas",0.0039626993702137,0.3911263815,0.0099283774,0.1569490995,0.351450949,0.1287474883,0.0,0.104291958918374,777901606.0,110959.0,35017.0,0.0072476477707442,2.305840625819288e-06,1.5155111726084947e-06,0.102379515012759,0.4114175520376218,0.1455243497847635,0.000278870637562,0.0001218439564292,0.0005452664081149,-0.0945593430515006,1,915951432.0
0209,"Toucinho sem partes magras, gorduras de porco e de aves, não fundidas nem extraídas de outro modo, frescos, refrigerados, congelados, salgados ou em salmoura, secos ou defumados",0.7759068035533729,0.3911263815,0.0642215952,0.1555615365,0.592249253,0.1841509127,0.049,1.075126774955409,843003731.0,777804.0,7430229.0,0.0747146784333743,1.61635564679273e-05,0.0003215750939412,0.1725253309496933,0.4077802723426341,0.2081472981476273,0.0018038715166766,0.0238573623515113,0.0005908994310905,-0.0945593430515006,1,972486420.0
0210,"Carnes e miudezas, comestíveis, salgadas ou em salmoura, secas ou defumadas; farinhas e pós, comestíveis, de carnes ou de miudezas",0.2759500758636524,0.3911263815,6.5145479133,0.1850114957,0.1275744836,0.1486112126,0.125,0.682457662653289,5110646545.0,478321294.0,16020258.0,0.047426597492791,0.0099400019097112,0.000693345517522,0.0371631199065881,0.4849787408924446,0.1679764814824761,0.1829821789420047,0.0084848346742887,0.0035822832389642,-0.0945593430515006,1,5051887503.0
0301,Peixes vivos,0.0127724791177222,0.3911263815,0.1868526721,0.1456009461,-0.7546113333,0.1201710012,0.025,0.0227334550813741,2705453306.0,7262714.0,392535.0,0.0015798348861276,0.0001509265674249,1.6988639179252235e-05,-0.2198222612464347,0.3816701402534885,0.1358302755535312,0.0052483625167896,0.0003927245656863,0.0018963745480238,-0.0945593430515006,0,1820001156.0
0302,"Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04",2.5324472332267103,0.3911263815,0.1803874724,0.1650538802,-1.2967834227,0.0498617849,0.804,0.0128613189681635,25810893573.0,66891202.0,742517318.0,0.000893782327182,0.0013900670615406,0.0321356281601592,-0.3777598503301,0.4326629688384731,0.0563591874489425,0.0050667664422583,0.0778669693350821,0.0180920223332032,-0.0945593430515006,0,19193087915.0
0303,"Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04",0.6210758958865816,0.3911263815,0.3993432918,0.1712012908,-1.5119198886,0.0802047948,0.031,0.621128675343459,26736081912.0,153392365.0,188627748.0,0.0431646112115094,0.0031876490136672,0.0081636764873626,-0.440430237486747,0.4487774456241276,0.090656142244061,0.0112168498339313,0.0190966655120153,0.0187405286719809,-0.0945593430515006,0,24312680235.0
0304,"Filés de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados",0.6841895553502971,0.3911263815,0.0416070229,0.174817707,-1.239851457,0.0575891293,0.004,0.2487149447641769,31061753141.0,18567447.0,241415720.0,0.0172841543457985,0.0003858503916793,0.0104483028501391,-0.361175268459789,0.4582573158807466,0.0650934686704344,0.0011686680044195,0.0210372664144176,0.0217725872196566,-0.0945593430515006,0,22241340515.0
0305,"Peixes secos, salgados ou em salmoura; peixes defumados, mesmo cozidos antes ou durante a defumação; farinhas, pós e pellets, de peixe, próprios para alimentação humana",2.1548752356308984,0.3911263815,0.5603863174,0.1673698537,-1.5124921003,0.1235827755,0.001,0.0537719061881927,6942361654.0,55892604.00000001,169938784.0,0.0037368157627429,0.0011615050332648,0.0073548312480081,-0.4405969257728288,0.4387339316601106,0.1396866322341599,0.015740264830625,0.0662574926309541,0.0048662151790331,-0.0945593430515006,0,5851342101.0
0306,"Crustáceos, mesmo sem casca, vivos, frescos, refrigerados, congelados, secos, salgados ou em salmoura; crustáceos com casca, cozidos em água ou vapor, mesmo refrigerados, congelados, secos, salgados ou em salmoura; farinhas, pó e pellets de crustáceos, pr",0.0076496013132829,0.3911263815,0.184234274,0.1858515313,-2.0516945439,0.0436954377,0.001,0.1087630647650233,34679974085.0,91792834.0,3013566.0,0.0075583620449635,0.0019075482457149,0.0001304250204869,-0.5976694413729006,0.4871807630211314,0.0493893142601458,0.0051748163250888,0.0002352077717836,0.0243087618755309,-0.0945593430515006,0,22979811063.0
0307,"Moluscos, com ou sem concha, vivos, frescos, refrigerados, congelados, secos, salgados ou em salmoura; invertebrados aquáticos, exceto crustáceos e moluscos, vivos, frescos, refrigerados, congelados, secos, salgados ou em salmoura; farinhas, pó e pellets",0.1314061535482901,0.3911263815,0.014031714,0.1786833373,-1.49529095,0.1015080142,0.01,0.1844817288952621,15463259532.0,3117248.0,23082343.0,0.0128203420957627,6.477957695323429e-05,0.0009989875976377,-0.4355861399707521,0.4683904619782714,0.1147353471469434,0.0003941261367913,0.0040404391430294,0.0108388977702698,-0.0945593430515006,0,11356817747.0
0308,"Invertebrados aquáticos, exceto crustáceos e moluscos, vivos",0.0095838313589577,0.3911263815,0.0247345925,0.1725255544,-1.9048354993,0.1047490491,0.0,0.0015058153115816,892177124.0,317040.9999999999,97130.0,0.0001046448748237,6.5884337264248286e-06,4.203718199601996e-06,-0.5548886271393185,0.4522487958281122,0.1183987156730402,0.0006947511463769,0.0002946809286879,0.000625367285597,-0.0945593430515006,0,0.0
0401,"Leite e nata, não concentrados nem adicionados de açúcar ou de outros edulcorantes",0.0005676140059993,0.3911263815,0.1193848716,0.1595167711,0.0690133505,0.1311962643,0.47,0.100118345558445,11393065404.0,19541121.0,73461.0,0.0069576073891294,0.0004060843255242,3.1793404989288813e-06,0.0201039529803504,0.4181483021182143,0.1482922215302548,0.0033533108097156,1.745283448334579e-05,0.0079859146739666,-0.0945593430515006,1,9319118671.0
0402,"Leite e nata, concentrados ou adicionados de açúcar ou de outros edulcorantes",1.3805228330422887,0.3911263815,0.1211401643,0.1795176977,-0.3632931753,0.1589644473,0.034,1.0146402624381543,26895335717.0,46808499.0,421777789.0,0.070511238952974,0.0009727281124363,0.0182542465541767,-0.105829217990415,0.4705776074565106,0.1796788282061329,0.0034026138906357,0.0424479245594852,0.0188521568644942,-0.0945593430515006,0,24581060845.0
0403,"Leitelho, leite e nata coalhados, iogurte, kefir e outros leites e natas fermentados ou acidificados, mesmo concentrados ou adicionados de açúcar ou de outros edulcorantes, ou aromatizados ou adicionados de frutas ou de cacau",0.2210231766550583,0.3911263815,0.015669754,0.1627691035,-0.0132275204,0.0831640926,0.029,0.3016887940516342,5185027310.0,1167274.0,13018231.999999998,0.0209655100771304,2.4257138318321032e-05,0.0005634199401322,-0.0038532464550931,0.426673783555721,0.0940010609982118,0.0004401357958472,0.0067959579544776,0.0036344200802454,-0.0945593430515006,1,4921814359.0
0404,"Soro de leite, mesmo concentrado ou adicionado de açúcar ou de outros edulcorantes; produtos constituídos por componentes naturais do leite, mesmo adicionados de açúcar ou de outros edulcorantes, não especificados nem compreendidos em outras posições",0.769650957347864,0.3911263815,0.0579453377,0.1607566022,0.6356309305,0.1508904752,0.071,0.700770435707736,6203762427.0,5164559.0,54239055.0,0.0486992222491069,0.0001073247772297,0.00234742821613,0.1851626424024785,0.421398325710112,0.1705527508313651,0.0016275824958213,0.023665009366518,0.0043484975853986,-0.0945593430515006,1,5807539292.0
0405,Manteiga e outras matérias gordas provenientes do leite; pastas de barrar (espalhar) de produtos provenientes do leite,0.1931666761148879,0.3911263815,0.0381780339,0.1734600769,-0.135887672,0.1741255908,0.08,0.3242979505059887,12363785654.0,6781482.0,27129814.0,0.0225367069754747,0.0001409260780906,0.0011741593005623,-0.03958479553166,0.4546985006081901,0.196815593971147,0.0010723537417663,0.0059394341758635,0.008666336387869,-0.0945593430515006,0,7998152098.0
0406,Queijos e requeijão,0.3441686590020147,0.3911263815,0.0450423382,0.1581253884,0.1418605854,0.1002666776,0.038,0.5103746569091244,39102154228.0,25303535.0,152874534.0,0.0354678901686645,0.0005258331363822,0.0066163024897711,0.04132473670651,0.414501009676237,0.1133322541315823,0.0012651599616992,0.0105824003221026,0.0274084678846361,-0.0945593430515006,1,31162118784.0
0407,"Ovos de aves, com casca, frescos, conservados ou cozidos",0.9499622466043296,0.3911263815,1.2383604668,0.1749018031,-0.1948305997,0.0722156247,0.365,0.5526460790884712,5005258779.0,89049852.0,54012717.0,0.0384054932389464,0.0018505462960624,0.0023376324664146,-0.0567551812384805,0.4584777606727724,0.0816259172705585,0.0347833647931398,0.0292091697529963,0.0035084121887146,-0.0945593430515006,0,4182667414.0
0408,"Ovos de aves, sem casca, e gemas de ovos, frescos, secos, cozidos em água ou vapor, moldados, congelados ou conservados de outro modo, mesmo adicionados de açúcar ou de outros edulcorantes",0.0019834128941384,0.3911263815,0.5033794616,0.1632236277,-0.231638519,0.1671553869,0.483,0.2911858794133597,1506516698.0,10895045.0,33943.00000000001,0.0202356223019474,0.0002264100918459,1.4690292067238812e-06,-0.0674775222572916,0.4278652477584567,0.1889371149125795,0.0141390426387335,6.098541718079772e-05,0.0010559856700998,-0.0945593430515006,0,1143704309.0
0409,Mel natural,2.3732745399821923e-05,0.3911263815,3.5622666147,0.1977381691,-1.0273392108,0.0809656354,0.002,0.025269726435452,2700351237.0,138199434.0,728.0,0.0017560900990512,0.0028719244890674,3.1507328830539e-08,-0.2992693303420118,0.518339727559401,0.0915161266605869,0.100057796151809,7.297277250395558e-07,0.001892798277174,-0.0945593430515006,0,2025021393.0
0410,"Produtos comestíveis de origem animal, não especificados nem compreendidos noutras posições",0.0006678320492526,0.3911263815,0.3713244723,0.1425990668,-0.9189489013,0.1409700862,0.008,0.1046824901357811,1002464078.0,5347884.0,7605.0,0.0072747872811782,0.0001111344567756,3.2913906010473777e-07,-0.2676946615290025,0.3738011825018806,0.1593396531787492,0.0104298505345592,2.053431045585164e-05,0.0007026723982304,-0.0945593430515006,0,451303872.0
0504,"Tripas, bexigas e estômagos de animais, exceto peixes, inteiros ou em pedaços, frescos, refrigerados, congelados, salgados, secos ou defumados",2.596784282107752,0.3911263815,4.1020503839,0.1849395719,-0.7962907676,0.153994805,0.153,0.5104276059037867,4982709434.0,293647386.0,146982144.0,0.0354715697971527,0.00610229068669,0.0063612839879473,-0.2319637002773482,0.4847902038837997,0.1740616004534238,0.115219371684026,0.0798451866683398,0.0034926063332456,-0.0945593430515006,0,4687442508.0
0505,"Peles e outras partes de aves, com as suas penas ou penugem, penas e partes de penas (mesmo aparadas), penugem, em bruto ou simplesmente limpas, desinfectadas ou preparadas tendo em vista a sua conservação; pós e desperdícios de penas ou de partes de pena",0.0784860305408186,0.3911263815,0.4189105027,0.1411246598,0.111937319,0.1652782681,0.453,0.9613727810116526,1793558304.0,10794346.0,1599083.0,0.0668094775993868,0.0002243174644323,6.920718943451208e-05,0.0326079313874565,0.3699362548241838,0.186815392023491,0.0117664583307834,0.0024132662087364,0.0012571861102017,-0.0945593430515006,1,2421203720.0
0511,"Produtos de origem animal, não especificados nem compreendidos em outras posições; animais mortos dos Capítulos 1 ou 3, impróprios para alimentação humana",0.8481255701736341,0.3911263815,4.7039000992,0.1834351911,-0.727703568,0.1785593525,0.25,2.73343241827322,4046890867.0,273488563.0,38989242.0,0.1899566906043379,0.0056833698867359,0.0016874270172355,-0.2119838873017079,0.4808467045707094,0.2018271114540328,0.1321242703457403,0.0260779245065902,0.0028366487870218,-0.0945593430515006,0,2534097574.0
0601,"Bolbos, tubérculos, raízes tuberosas, rebentos e rizomas, em repouso vegetativo, em vegetação ou em flor; mudas, plantas e raízes de chicória, exceto as raízes da posição 1212",0.1718909486287233,0.3911263815,0.1609154745,0.1620024155,-0.5189989266,0.1812533757,0.0,1.7007163763573918,1974683785.0,4565149.0,3855793.0,0.1181892964866271,9.486842912353478e-05,0.0001668760136723,-0.15118712454366,0.4246640307050102,0.204872188136007,0.0045198323109087,0.0052852541408323,0.0013841451493413,-0.0945593430515006,0,1864264866.0
0602,"Outras plantas vivas (incluídas as suas raízes), estacas e enxertos; micélios de cogumelos",0.313909907309665,0.3911263815,0.0521206695,0.1623085992,-0.8298154012,0.0940771964,0.047,0.3109961533115109,10328483520.0,7734035.0,36830255.0,0.0216123141288613,0.0001607210961211,0.0015939875758208,-0.2417296028555439,0.4254666434548069,0.1063362323914438,0.0014639778231663,0.0096520128063303,0.0072397010968823,-0.0945593430515006,0,8770251967.0
0603,"Flores e seus botões, cortados para ramos ou para ornamentação, frescos, secos, branqueados, tingidos, impregnados ou preparados de outro modo",0.026795419566835,0.3911263815,0.0028111303,0.1876795384,-1.5590176856,0.2020657658,0.037,0.0235268196750391,8899988989.0,359443.0,2709026.0,0.001634968831144,7.469590317742249e-06,0.0001172447431215,-0.4541500741488736,0.4919725981357342,0.2283966046256866,7.89596998026106e-05,0.0008238979617644,0.0062384046913698,-0.0945593430515006,0,9238634386.0
0604,"Folhagem, folhas, ramos e outras partes de plantas, sem flores nem botões de flores, e ervas, musgos e líquenes, para ramos ou para ornamentação, frescos, secos, branqueados, tingidos, impregnados ou preparados de outro modo",0.0109753932197753,0.3911263815,0.1136540389,0.1650595913,-0.5961460067,0.0677108712,0.012,0.0853962137578166,1495138125.0,2441326.0,186408.0,0.0059345100493917,5.073323183940824e-05,8.06760735253175e-06,-0.1736604758541681,0.4326779395951638,0.0765341571695723,0.0031923418110139,0.0003374682781428,0.001048009913807,-0.0945593430515006,0,1359467819.0
0701,"Batatas, frescas ou refrigeradas",0.166997429266809,0.3911263815,0.0282608563,0.167629872,-0.6928400974,0.1014293393,0.139,0.1532372309396563,5145924192.0,2089336.0,9761944.0,0.0106490422342537,4.341852242528112e-05,0.0004224900819138,-0.2018279744443219,0.4394155290239171,0.1146464202574324,0.0007937976868637,0.0051347895952752,0.0036070109368094,-0.0945593430515006,0,4794945687.0
0702,"Tomates, frescos ou refrigerados",0.0018352930515484,0.3911263815,0.0049925815,0.1670645247,-1.2132938973,0.103652031,0.725,0.002128849173071,10510691621.0,753904.0,219129.0,0.0001479418847193,1.5666890213210864e-05,9.483749257290082e-06,-0.3534389112533431,0.4379335593728769,0.1171587470506417,0.000140232822534,5.643107026705088e-05,0.0073674189933301,-0.0945593430515006,0,9022223887.0
0703,"Cebolas, chalotas, alho comum, alho-porro e outros produtos hortícolas aliáceos, frescos ou refrigerados",2.1684173619913776,0.3911263815,0.1192483865,0.1797062005,-1.7026549395,0.1132887768,0.155,0.7066040876858342,7438968987.0,12744560.0,183239360.0,0.0491046250739542,0.0002648448905108,0.0079304708382108,-0.4959923637596679,0.4710717381063538,0.1280512404507328,0.0033494771836032,0.0666738820917918,0.0052143097126089,-0.0945593430515006,0,6179045758.0
0704,"Couves, couve-flor, repolho ou couve frisada, couve-rábano e produtos comestíveis semelhantes do género Brassica, frescos ou refrigerados",2.530569327119765e-05,0.3911263815,0.0186287591,0.1548018823,-0.8127100916,0.1374528308,0.114,0.0349739906680252,3649170088.0,976647.0,1049.0,0.0024304765978893,2.0295715802093835e-05,4.539998343851018e-08,-0.2367467359548457,0.4057889575000847,0.1553640703392667,0.0005232490383783,7.780922801067262e-07,0.0025578683102554,-0.0945593430515006,0,2642827535.0
0705,"Alface (Lactuca sativa) e chicórias (Cichorium spp.), frescas ou refrigeradas",0.0111556901565081,0.3911263815,0.0084534988,0.1583039788,-0.3138105361,0.1984084944,0.174,0.0030645929888578,3406697164.0,413742.0,431711.0,0.0002129703073399,8.597978642631276e-06,1.868414895159453e-05,-0.091414664217657,0.4149691565175982,0.2242627605445402,0.0002374438949093,0.000343011997222,0.0023879080745201,-0.0945593430515006,0,2640708366.0
0706,"Cenouras, nabos, beterrabas para salada, cercefi, aipo-rábano, rabanetes e raízes comestíveis semelhantes, frescos ou refrigerados",0.0044301430627289,0.3911263815,0.0227548856,0.1605601683,-0.7619306038,0.075200716,0.066,0.1025429721615432,1989501566.0,650397.0,100121.0,0.0071261039805932,1.3515909709991865e-05,4.33316657945384e-06,-0.2219544033452663,0.4208834049202976,0.0849999906308748,0.0006391446657662,0.0001362167825214,0.0013945316020235,-0.0945593430515006,0,1915583616.0
0707,"Pepinos e pepininhos (cornichons), frescos ou refrigerados",9.933061491656954e-07,0.3911263815,0.0033374009,0.1626650145,-0.58051162,0.0772121231,0.439,0.0004124998856872,3367730502.0,161475.0,38.0,2.866619735538181e-05,3.3556143715621942e-06,1.644613318077585e-09,-0.1691060965519573,0.4264009304988352,0.0872735006949927,9.37417142083248e-05,3.054189577679131e-08,0.0023605945792643,-0.0945593430515006,0,2469393555.0
0708,"Legumes de vagem, com ou sem vagem, frescos ou refrigerados",0.0047017374480246,0.3911263815,0.017123033,0.1846500662,-1.8257375404,0.1458631453,0.0,0.2041603739994135,1400808518.0,344603.0,74817.0,0.0141878865335078,7.161200057491542e-06,3.2380272268055445e-06,-0.5318469745453426,0.4840313099062338,0.1648703183077396,0.0004809558437722,0.0001445676896574,0.0009818900271902,-0.0945593430515006,0,1565475112.0
0709,"Outros produtos hortícolas, frescos ou refrigerados",0.0191568704857081,0.3911263815,0.0200342306,0.1659405185,-0.9925697434,0.019568716,0.447,0.0165628872461853,16839962640.0,4847004.0,3664619.0,0.0011510184876367,0.0001007256620617,0.0001586021371863,-0.2891408011125633,0.4349871526668027,0.022118681378755,0.000562726257816,0.0005890300208806,0.0118038912256758,-0.0945593430515006,0,13391889684.0
0710,"Produtos hortícolas, não cozidos ou cozidos em água ou vapor, congelados",0.3370066762798429,0.3911263815,0.0122706782,0.1623596595,-0.6087047835,0.0695637536,0.003,0.9802157613950552,7479945307.0,1318641.0,28635190.0,0.0681189484942314,2.7402698191863404e-05,0.0012393109168337,-0.1773189137715956,0.4256004900566621,0.0786284854554906,0.0003446617423057,0.0103621857084716,0.0052430318680227,-0.0945593430515006,0,6206819542.0
0711,"Produtos hortícolas conservados transitoriamente (por exemplo: com gás sulfuroso ou água salgada, sulfurada ou adicionada de outras substâncias destinadas a assegurar transitoriamente a sua conservação), mas impróprios para a alimentação nesse estado",2.330549621590623,0.3911263815,0.1264690279,0.162519726,-0.6614048264,0.0418822608,0.001,0.5858092388463711,720438436.0,1309003.0,19072972.0,0.0407101282595456,2.720241077081918e-05,0.000825464835961,-0.1926707142109041,0.4260200793872351,0.0473398654289389,0.0035522922851751,0.071659078829872,0.0005049878740906,-0.0945593430515006,0,803152740.0
0712,"Produtos hortícolas secos, mesmo cortados em pedaços ou fatias, ou ainda triturados ou em pó, mas sem qualquer outro preparo",1.6691341138779427,0.3911263815,0.0277892482,0.1632765994,-0.9055384991,0.0646660335,0.016,0.8299148722376956,3344646860.0,1335324.0,63416847.0,0.0576739638996397,2.7749387862467348e-05,0.0027446366096496,-0.263788140641042,0.4280041047968895,0.0730925519596892,0.0007805510458238,0.0513220623735847,0.0023444142108701,-0.0945593430515006,0,3652200819.0
0713,"Legumes de vagem, secos, em grão, mesmo pelados ou partidos",0.5299565156468192,0.3911263815,0.5580437558,0.2030028049,-2.2765447785,0.1150479664,0.015,1.2648078720289244,15008807672.0,120330032.0,90354455.0,0.0878963445427734,0.0025005801808932,0.0039104773694905,-0.6631695005827366,0.5321401480785747,0.1300396669906866,0.0156744664004686,0.0162949526495044,0.0105203519137603,-0.0945593430515006,0,9415142625.0
0714,"Raízes de mandioca, de araruta e de salepo, topinambos, batatas-doces e raízes ou tubérculos semelhantes, com elevado teor de fécula ou de inulina, frescos, refrigerados, congelados ou secos, mesmo cortados em pedaços ou em pellets; medula de sagueiro",0.0001363568196137,0.3911263815,0.2122190481,0.1795486789,-2.4635053618,0.0377515622,0.788,0.0324432992034393,4733500757.0,14431996.0,7332.0,0.0022546091528631,0.0002999115230712,3.173238117932857e-07,-0.7176321045370555,0.4706588198336686,0.0426709026720023,0.0059608593491279,4.19266081922001e-06,0.0033179247036786,-0.0945593430515006,0,2853173202.0
0801,"Cocos, castanha do Brasil e castanha de caju, frescos ou secos, mesmo sem casca ou pelados",0.3612640252848072,0.3911263815,0.7799618689,0.1855305557,-3.0519153863,0.1523107686,0.439,0.3861793990205949,8916890966.0,99918617.0,36593278.0,0.026837085902371,0.0020764102628383,0.0015837313776556,-0.8890390479764249,0.4863393756156827,0.1721581201963734,0.0219077554056555,0.0111080437963866,0.0062502520512643,-0.0945593430515006,0,5376900720.0
0802,"Outras frutas de casca rija, frescas ou secas, mesmo sem casca ou peladas",0.3956832803457453,0.3911263815,0.0492636133,0.1857311421,-1.7313282298,0.0992637295,0.007,0.2501865040760462,18989837085.0,13440242.0,85355612.0,0.0173864186399665,0.0002793018684779,0.0036941309544174,-0.5043450444483578,0.4868651815357099,0.1121986136074248,0.001383728145707,0.0121663572898336,0.0133108354297777,-0.0945593430515006,0,15511956162.0
0803,Bananas frescas ou secas,0.0008042755374,0.3911263815,0.2254215437,0.1824993153,-1.982254085,0.0691188407,0.974,0.1850381663643798,12648186385.0,40962199.0,115557.0,0.0128590110672197,0.0008512360653673,5.0012258209760925e-06,-0.5774410694630401,0.4783934523260397,0.078125596728586,0.0063316942012944,2.4729636134566328e-05,0.0088656857192774,-0.0945593430515006,0,14986191571.0
0804,"Tâmaras, figos, ananases (abacaxis), abacates, goiabas, mangas e mangostões, frescos ou secos",0.0344373612241803,0.3911263815,1.1930084084,0.1946990957,-1.9151309326,0.1030996383,0.822,0.1068384879258078,15939460169.0,273197487.0,6235433.0,0.0074246158272969,0.0056773210320599,0.0002698651619942,-0.5578877411582145,0.5103732712836155,0.1165343730177593,0.0335095053364314,0.0010588702166195,0.0111726883279397,-0.0945593430515006,0,9200055304.0
0805,"Citrinos, frescos ou secos",0.2097372950279764,0.3911263815,0.764220875,0.1790668949,-1.1541948531,0.0480824768,0.188,0.0775110472156303,14703919177.0,161440164.0,35032563.0,0.0053865396180744,0.0033548904441291,0.0015161847283208,-0.3362230479867067,0.4693958983226668,0.0543480208022122,0.0214656186064688,0.0064489428668401,0.0103066417822193,-0.0945593430515006,0,13903877905.0
0806,Uvas frescas ou secas,0.4754578407180054,0.3911263815,0.7446658428,0.1752513491,-0.9866509229,0.1415313086,0.378,0.1513201612747954,10781630214.0,115346774.0,58231716.00000001,0.0105158177188932,0.0023970230224352,0.0025202277807397,-0.2874166174847719,0.4593940409196976,0.1599740074944958,0.0209163521878534,0.0146192428484052,0.0075573321035299,-0.0945593430515006,0,10321156497.0
