,hs_product_code,no_sh4,proporcao_importacao_origem_brasil,dcr_bloco,import_value_bloco,hs_product_name_short_en,export_value,import_value,pci,density,cog,rca,rcd,import_value_total,import_value_standarized,import_value_total_standarized,export_value_standarized,eci_standarized,pci_standarized,rca_standarized,rcd_standarized,coi_standarized,cog_standarized,density_standarized,pgi_standirized,pei_inverted,growth,growth_standarized,dcr_bloco_standarized,import_value_bloco_standarized,dcr_log,dcr_bloco_log_standarized,dcr_bloco_log,dcr_log_standarized,dcr_bloco_normalized,import_value_bloco_normalized,export_value_normalized,import_value_normalized,pci_normalized,density_normalized,cog_normalized,rca_normalized,rcd_normalized,import_value_total_normalized,pci_mean,pci_gt_mean
10,0207,"Carnes e miudezas comestíveis, frescas, refrigeradas ou congeladas, das aves da posição 0105",0.6030520561751167,1.2821569036803158,503899834.0,Poultry,6395711629.0,48268260.0,0.9338964230052128,0.1715065805724229,0.0,16.107089329698873,0.1593136787174599,26049574005.0,0.7616405992145336,0.8744196092093512,0.915697261290673,0.0,0.6204753128722738,0.382688245165056,0.0052271837247806,0.0,0.2732592967432308,0.2589714575842275,0.614642494540847,0.9551988226662688,3416038680.0,0.8392511314727387,0.0312557418181847,0.027709164320163,-1.8368801980974347,0.0312600576073028,0.2485437407756988,0.0052271837247806,0.0312600576073028,0.027709164320163,0.1250923629132163,0.0039387460899177,0.1991173167869513,0.3669519911653907,0.0,0.3826882451650559,0.0052271837247806,0.0319247440754805,0.9054053375008794,1
11,0209,"Toucinho sem partes magras, gorduras de porco e de aves, não fundidas nem extraídas de outro modo, frescos, refrigerados, congelados, salgados ou em salmoura, secos ou defumados",0.0832438565151324,1.2281743745722289,14548461.0,Pig and poultry fat,5429528.0,4062941.0,1.6280954755438204,0.1391871817729894,0.6941936037112576,0.402246004832513,0.3944876461167739,885521595.0,0.6550992852281294,0.7511286622464344,0.6289081253852598,0.0,0.6906152647257788,0.0095569605757495,0.0129433920552777,0.0,0.6780640306887638,0.1780264584188721,0.6517587639234723,0.9853089575016962,-57281332.0,,0.0299395967483,0.0008000115682802,-0.930167454479891,0.0299439184008899,0.20552881848139,0.0129433920552777,0.0299439184008899,0.0008000115682802,0.0001061949828919,0.0003315407055758,0.3471284337079547,0.2978020629052769,0.5570139832975737,0.0095569605757495,0.0129433920552777,0.0010852404069356,0.9054053375008794,1
12,0210,"Carnes e miudezas, comestíveis, salgadas ou em salmoura, secas ou defumadas; farinhas e pós, comestíveis, de carnes ou de miudezas",0.0267397971559487,0.7282205386105726,46853235.0,Preserved meat,349428261.0,19257616.0,1.5036669113201462,0.1806932064061569,0.0,4.921098483875912,0.355442849170053,4658271416.0,0.7220839864893644,0.8116596741713488,0.7977991233607584,0.0,0.6780433468127045,0.1169203513142804,0.0116623072872884,0.0,0.2732592967432308,0.2819796646693501,0.6595848137875333,0.9773698097436636,-212203687.0,,0.0177502498013765,0.0025764326557531,-1.034390804490671,0.0177546257579279,-0.3171513390099112,0.0116623072872884,0.0177546257579279,0.0025764326557531,0.0068343930078005,0.0015714438374438,0.3205988515941869,0.3866075089334485,0.0,0.1169203513142804,0.0116623072872884,0.00570888885789,0.9054053375008794,1
13,0301,Peixes vivos,0.0187464291530157,0.0356784209776644,1086927.0,Live Fish,5420812.0,394279.0,0.1404001377235128,0.1360475799461628,0.2063580413745313,0.2391866029648284,0.0228002380214754,1486812877.0,0.5546823168580038,0.77002249464859,0.6288429695640703,0.0,0.5403026433158021,0.0056828331601059,0.0007480903966717,0.0,0.3935927478000398,0.1701632221987577,0.6398990937027635,0.9781172691132592,-117251779.0,,0.0008654185630138,5.9769495472828174e-05,-3.780984303537839,0.0008698697420713,-3.333209227359917,0.0007480903966717,0.0008698697420713,5.9769495472828174e-05,0.0001060245085024,3.217362443946973e-05,0.029934902855783,0.2910846346994593,0.1655796221644863,0.0056828331601059,0.0007480903966717,0.0018221457509148,0.9054053375008794,0
14,0302,"Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04",0.7842722248180186,0.0086060964493328,2690247.0,"Fish, excluding fillets",58871028.0,618381010.0,-1.179857020006082,0.1625778754203452,-0.1260033207017463,0.1790282406258071,2.464559445279485,21572918097.0,0.8714305637472044,0.8675446950357307,0.7255719216183311,0.0,0.4069075124253735,0.004253530966253,0.0808637721809604,0.0,0.1997830497132455,0.2366092213443844,0.6561183795237582,0.9964311496065325,4625577959.0,0.8508398933979722,0.0002053697093015,0.0001479351473349,0.902013067497062,0.0002098238288995,-4.755284437408823,0.0808637721809604,0.0002098238288995,0.0001479351473349,0.0011514459104532,0.0504606087979323,-0.2515589076354649,0.3478483152414219,-0.1011038004348917,0.004253530966253,0.0808637721809604,0.0264384319327385,0.9054053375008794,0
15,0303,"Peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04",0.0419692110518733,0.8310377068311502,269831758.0,"Frozen fish, excluding fillets",117963745.0,162690838.0,-2.026180900630283,0.1772560426234197,-0.2873859345040847,0.391895172453373,0.7083496562382775,19747287854.0,0.8139488435542496,0.8643208458650531,0.7537591071634209,0.0,0.3213972887764417,0.0093110352072308,0.0232414054107013,0.0,0.1056760949754964,0.2733711747264701,0.6089678544092976,0.9939913912137912,-1653976918.0,,0.0202570295186081,0.0148378943923614,-0.3448174424561431,0.0202613943073693,-0.1850801099080394,0.0232414054107013,0.0202613943073693,0.0148378943923614,0.0023072277888878,0.0132757613810388,-0.4320047644686379,0.3792534232194932,-0.2305955907199608,0.0093110352072308,0.0232414054107013,0.0242010526084913,0.9054053375008794,0
16,0304,"Filés de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados",0.0059847596389849,0.2424137880424988,84270051.0,Fish fillets,16163578.0,201258588.0,-1.181497434960717,0.1740098456643773,-0.1874930068477588,0.0441946620323593,0.7211904455770295,23993660259.0,0.823107105279054,0.8714222032320501,0.6731504032467516,0.0,0.4067417694363603,0.001050020727683,0.0236627199242146,0.0,0.1639266028839195,0.2652409674855833,0.5697488498783374,0.9934899064564514,3965623770.0,0.8449545860912148,0.0059058221644898,0.0046339620156086,-0.3268520356927132,0.0059102508883752,-1.4171091450412172,0.0236627199242146,0.0059102508883752,0.0046339620156086,0.0003161399829198,0.0164229345857374,-0.2519086627219369,0.3723079262370458,-0.1504425077188532,0.001050020727683,0.0236627199242146,0.0294051435564964,0.9054053375008794,0
17,0305,"Peixes secos, salgados ou em salmoura; peixes defumados, mesmo cozidos antes ou durante a defumação; farinhas, pós e pellets, de peixe, próprios para alimentação humana",0.0,0.0502005839385736,4181988.0,Preserved fish,1623196.0,114358990.0,-1.0220437201592492,0.1582517405486806,-0.1244850300737264,0.0194048008577025,1.7917267050065262,5487702920.0,0.7987735682793734,0.8176341331810086,0.5799392340916055,0.0,0.4228525316711092,0.0004610385548877,0.0587876995061729,0.0,0.2006684096912715,0.2257742740191189,0.6459118919905784,0.9959477994592716,436519048.0,0.7605931856100057,0.0012194826185676,0.0002299651336597,0.5831797945552614,0.0012239322202575,-2.9917286201096056,0.0587876995061729,0.0012239322202575,0.0002299651336597,3.1747745190792603e-05,0.00933182643645,-0.2179113209816069,0.3385922050682207,-0.0998855392668322,0.0004610385548877,0.0587876995061729,0.0067253887241933,0.9054053375008794,0
18,0306,"Crustáceos, mesmo sem casca, vivos, frescos, refrigerados, congelados, secos, salgados ou em salmoura; crustáceos com casca, cozidos em água ou vapor, mesmo refrigerados, congelados, secos, salgados ou em salmoura; farinhas, pó e pellets de crustáceos, pr",0.000233412003736,0.0966552704873132,40666289.0,Crustaceans,118524354.0,3490282.0,-2.547270465906441,0.1897355087991282,-0.438629960547206,0.2601280350113594,0.0100392971792492,29891606433.0,0.648559038178892,0.8794355821055233,0.7539513857158561,0.0,0.2687478406301538,0.006180380526802,0.0003293957634151,0.0,0.0174812493360044,0.3046264089418576,0.5668128298163159,0.9806364059787768,9847525467.0,0.879728436209014,0.0023520917734989,0.0022362160258069,-4.6012481692356255,0.0023565363293759,-2.33660454313003,0.0003293957634151,0.0023565363293759,0.0022362160258069,0.002318192621036,0.0002848110659097,-0.5431069739723233,0.4059542352033438,-0.3519522798998308,0.006180380526802,0.0003293957634151,0.0366333009973731,0.9054053375008794,0
19,0307,"Moluscos, com ou sem concha, vivos, frescos, refrigerados, congelados, secos, salgados ou em salmoura; invertebrados aquáticos, exceto crustáceos e moluscos, vivos, frescos, refrigerados, congelados, secos, salgados ou em salmoura; farinhas, pó e pellets",0.014337579974518,0.2302876303276682,33125395.0,Molluscs,1585689.0,15038749.0,-1.4364029302036132,0.1685373308138195,-0.205946693335023,0.01108628500765,0.1377980164318442,9383412165.0,0.7114389052877633,0.8371922755664004,0.5789911274052885,0.0,0.3809868233612413,0.0002633989834,0.0045212410798512,0.0,0.1531657148422337,0.2515348737318046,0.6204380790892439,0.9813871765651024,-50981341.0,,0.0056101749809156,0.0018215465679738,-1.981966315050128,0.0056146050219194,-1.4684261847240525,0.0045212410798511,0.0056146050219194,0.0018215465679738,3.101415375829089e-05,0.0012271793891266,-0.3062574073971601,0.3605990447796001,-0.1652495606243292,0.0002633989834,0.0045212410798511,0.0114997286276112,0.9054053375008794,0
20,0401,"Leite e nata, não concentrados nem adicionados de açúcar ou de outros edulcorantes",0.3205218805209424,0.1243415564988308,16629860.0,Milk,14854399.0,49780.0,1.206105861317477,0.1453401075173988,0.4450039447598427,0.1034309917719378,0.0004542696532268,9421785551.0,0.4655941227913017,0.8373410726290889,0.6697249116628803,0.0,0.647978601485924,0.0024574163541703,1.4904877956024984e-05,0.0,0.5327542020551904,0.193436663674746,0.6635235189295106,0.9944526804851272,783661128.0,0.7829642217235857,0.0030271095883278,0.0009144665115355,-7.696819586402552,0.0030315511369771,-2.084723012133155,1.4904877956023555e-05,0.0030315511369771,0.0009144665115355,0.0002905340294174,4.0621058301274046e-06,0.2571554585183483,0.3109667376709218,0.357066700886679,0.0024574163541703,1.4904877956023555e-05,0.011546756672182,0.9054053375008794,1
21,0402,"Leite e nata, concentrados ou adicionados de açúcar ou de outros edulcorantes",0.0251639234308177,1.0909703008225444,339456048.0,"Milk, concentrated",43561341.0,222062899.0,-0.2537028035139383,0.1704078776701635,0.1719241390020308,0.1328554432016822,0.8876001078398362,21510509985.0,0.8273418691398894,0.8674390685981149,0.713357470671527,0.0,0.5004835723697464,0.0031565117308769,0.0291227274090023,0.0,0.3735133252670654,0.2562197199650265,0.6337911699024301,0.9919624565993868,-514709029.0,,0.02659443178072,0.0186664943682143,-0.1192339664277206,0.0265987683361353,0.0870674845029061,0.0291227274090023,0.0265987683361353,0.0186664943682143,0.0008520069999169,0.0181205905319986,-0.054092317148473,0.3646012287845091,0.1379502043501383,0.0031565117308769,0.0291227274090023,0.026361948416983,0.9054053375008794,0
22,0403,"Leitelho, leite e nata coalhados, iogurte, kefir e outros leites e natas fermentados ou acidificados, mesmo concentrados ou adicionados de açúcar ou de outros edulcorantes, ou aromatizados ou adicionados de frutas ou de cacau",0.0406944760128979,0.2432727788921199,15574620.0,Fermented milk products,896188.0,8890123.0,0.7507345178912688,0.1464342320102017,0.2722938184166741,0.0130126357858495,0.169175375464433,4518171054.0,0.6888083472745067,0.8105463024271101,0.555849209222119,0.0,0.6019691406741005,0.0003091671407494,0.0055507523043872,0.0,0.4320418411658416,0.1961769345166119,0.6624161578710581,0.9932962338475744,55048979.0,0.6814304357589247,0.005926765173098,0.0008564394661104,-1.776819377481455,0.0059311938036816,-1.413571918345072,0.0055507523043872,0.0059311938036816,0.0008564394661104,1.7528350406880035e-05,0.0007254443645811,0.1600651197922198,0.31330770418006,0.2184858281792293,0.0003091671407494,0.0055507523043872,0.0055371905337303,0.9054053375008794,0
23,0404,"Soro de leite, mesmo concentrado ou adicionado de açúcar ou de outros edulcorantes; produtos constituídos por componentes naturais do leite, mesmo adicionados de açúcar ou de outros edulcorantes, não especificados nem compreendidos em outras posições",0.0898314428338507,0.5928008355345245,43223674.0,Whey,4422764.0,43314599.0,1.8642630791312969,0.1455657691958828,0.6545316322742155,0.0532694318897457,0.683725577379374,5446838765.0,0.7569790280631268,0.8173616212650245,0.6205907143177493,0.0,0.7144769860640717,0.0012656281338949,0.0224334736292926,0.0,0.6549359671204841,0.1940018407836983,0.6730151692636592,0.9830016515447206,-90940921.0,,0.0144485894769423,0.0023768451675797,-0.3801986445246412,0.0144529801425043,-0.5228967955300581,0.0224334736292926,0.0144529801425043,0.0023768451675797,8.650390002871537e-05,0.0035345215975799,0.397482047213636,0.3114495588080062,0.5251896153151074,0.0012656281338949,0.0224334736292926,0.0066753081474443,0.9054053375008794,1
24,0405,Manteiga e outras matérias gordas provenientes do leite; pastas de barrar (espalhar) de produtos provenientes do leite,0.031938644677166,0.4769720259801525,59913563.0,Butter,2240782.0,20203845.0,1.1502370800224473,0.1515233258397645,0.503298534521745,0.0161343463229938,0.1906553624747909,9111230867.0,0.7241489030681738,0.8361190643052226,0.5930154423669476,0.0,0.6423337743778814,0.000383335843916,0.006255524420711,0.0,0.5667474940891029,0.208922737690203,0.6947875410863065,0.9949772870574628,1561571293.0,0.809323828685266,0.0116245736487776,0.0032946126395696,-1.6572878657476633,0.0116289768954277,-0.7402974355574399,0.006255524420711,0.0116289768954277,0.0032946126395696,4.382697835881473e-05,0.0016486572230914,0.245243600254853,0.3241962258201786,0.4038416948860203,0.000383335843916,0.006255524420711,0.0111661600909774,0.9054053375008794,1
25,0406,Queijos e requeijão,0.0375882339074236,0.6212570241977426,293291726.0,Cheese,20405868.0,118467507.0,0.7468274370048812,0.1431271525228247,0.3182715005037429,0.0391779891189388,0.298091468808164,34169746008.0,0.8002930445763305,0.8843125203927051,0.6826023410090671,0.0,0.6015743800297912,0.0009308296240325,0.0097805718052208,0.0,0.4588527816083722,0.1878942449775296,0.6705336830626907,0.9952710296818044,4772925602.0,0.8520387656335633,0.0151423782459311,0.0161279446452015,-1.2103548972646108,0.0151467658206402,-0.4760103950794946,0.0097805718052208,0.0151467658206402,0.0161279446452015,0.0003991140303826,0.009667086196572,0.1592320858032217,0.3062319441784036,0.2553778590265202,0.0009308296240325,0.0097805718052208,0.0418763238208882,0.9054053375008794,0
26,0407,"Ovos de aves, com casca, frescos, conservados ou cozidos",0.4849859287514341,0.533248472844377,32633920.0,"Eggs, in shell",62319940.0,34673735.0,0.7153351313852987,0.1679065993535639,0.0,1.0464901352693867,0.763083331840648,3906795750.0,0.7474002449791505,0.8052454549947143,0.7278808390263319,0.0,0.5983924845895198,0.0248635532622498,0.0250372523248482,0.0,0.2732592967432308,0.2499551860080079,0.6464136982255668,0.9823394652633992,568402328.0,0.7706862401186028,0.0129966466011706,0.0017945206381851,-0.2703880376185288,0.0130010437351883,-0.6287677854990498,0.0250372523248482,0.0130010437351883,0.0017945206381851,0.0012189024464238,0.0028294170569665,0.1525175688183216,0.35924954457699,0.0,0.0248635532622498,0.0250372523248482,0.0047879268371139,0.9054053375008794,0
27,0408,"Ovos de aves, sem casca, e gemas de ovos, frescos, secos, cozidos em água ou vapor, moldados, congelados ou conservados de outro modo, mesmo adicionados de açúcar ou de outros edulcorantes",0.4270724094675048,0.3414032905339266,5142601.0,Egg yolks,7656947.0,22826.0,1.0639391398496163,0.1475512946866056,0.4866938183620705,0.4576666191456063,0.0017880787365317,1097577568.0,0.4320280158609781,0.758955947649081,0.6428495140066376,0.0,0.6336144692352943,0.0108736986407916,5.86680073266109e-05,0.0,0.5570647950965982,0.1989746547950829,0.6680590027494084,0.979346417426394,4598271.0,0.5865187669605235,0.0083192797743318,0.0002827886943539,-6.32661356710882,0.0083236977461802,-1.0746908303146234,5.866800732660847e-05,0.0083236977461802,0.0002827886943539,0.000149760597177,1.8626281172858205e-06,0.2268438999581542,0.3156977487602437,0.3905182372220788,0.0108736986407916,5.866800732660847e-05,0.0013451230701378,0.9054053375008794,1
28,0409,Mel natural,0.0223022968303832,0.150050451998485,5202648.0,Honey,163026155.0,1281.0,-0.6740593260732617,0.1848983084639381,-0.0,4.226648723222074,4.352624761920081e-05,2530404490.0,0.3080348525359298,0.7894096648511901,0.7668801474538385,0.0,0.4580119121941831,0.1004209233406678,1.4281240317057906e-06,0.0,0.2732592967432308,0.2925114813244081,0.6433670193776071,0.9916612636110572,670851840.0,0.7770219409167214,0.0036539167539628,0.000286090644618,-10.04214640829348,0.0036583555101646,-1.8967836947811711,1.4281240317057906e-06,0.0036583555101646,0.000286090644618,0.003188593877988,1.045310881557494e-07,-0.1437170986596437,0.3956046597600017,-0.0,0.1004209233406678,1.4281240317057906e-06,0.0031011069791464,0.9054053375008794,0
29,0410,"Produtos comestíveis de origem animal, não especificados nem compreendidos noutras posições",0.0056962034656331,0.2878052982190733,4065866.0,"Edible animal products, n.e.c.",7083496.0,16502.0,-0.4291821288133751,0.1570700991242751,0.0027628452618541,0.5368075324805075,0.0016389690794719,865680970.0,0.4180620177187666,0.7503024738626849,0.6396924435545133,0.0,0.482753626783133,0.0127540071574303,5.377562408077063e-05,0.0,0.2748703931796981,0.2228148141385124,0.6007109454440525,0.9366397967585458,585981321.0,0.771850715291542,0.0070125100748302,0.000223579651145,-6.4136878448822925,0.0070169338683827,-1.245471075320025,5.377562408076736e-05,0.0070169338683827,0.000223579651145,0.0001385445910832,1.3465823706059146e-06,-0.091506500932121,0.3360639891124137,0.002216879320571,0.0127540071574303,5.377562408076736e-05,0.0010609249661034,0.9054053375008794,0
30,0504,"Tripas, bexigas e estômagos de animais, exceto peixes, inteiros ou em pedaços, frescos, refrigerados, congelados, salgados, secos ou defumados",0.2438016951052728,0.6067378795066447,38568932.0,"Animal guts, except fish",110100303.0,125735874.0,-0.6076099301584825,0.1858958232638921,0.0,1.6983299633406848,2.541885548117787,4252998810.0,0.8028564047267225,0.8083411203957086,0.7509613674953227,0.0,0.464725775333456,0.0403506120863012,0.0834008910869517,0.0,0.2732592967432308,0.2950097900074001,0.6161859181830218,0.968712150673035,377773210.0,0.7550672631065075,0.0147883877786473,0.002120883561238,0.9329061474097284,0.0147927769303962,-0.4996584106661835,0.0834008910869516,0.0147927769303962,0.002120883561238,0.0021534283999424,0.0102601933875364,-0.1295493332728919,0.3977389221354649,0.0,0.0403506120863012,0.0834008910869516,0.0052122118594535,0.9054053375008794,0
31,0505,"Peles e outras partes de aves, com as suas penas ou penugem, penas e partes de penas (mesmo aparadas), penugem, em bruto ou simplesmente limpas, desinfectadas ou preparadas tendo em vista a sua conservação; pós e desperdícios de penas ou de partes de pena",0.1384782899621981,0.934860430565938,21931445.0,Feathers and down,3479773.0,921924.0,0.8266983977323384,0.1444754810304603,0.405154203572566,0.166550075702028,0.0578298772672659,1370676284.0,0.5912485709081501,0.7670572172535289,0.6108656067361062,0.0,0.609644320948654,0.0039570623157218,0.0018974352716668,0.0,0.5095166444158326,0.1912711781501572,0.6604003713476793,0.9265573777181584,-500365432.0,,0.0227883256294654,0.0012059976453249,-2.8502497291164257,0.022792679141215,-0.0673580329576334,0.0018974352716668,0.022792679141215,0.0012059976453249,6.806013970327672e-05,7.523006941210079e-05,0.1762614811381672,0.3091168004268961,0.3250916683403766,0.0039570623157218,0.0018974352716668,0.0016798159374365,0.9054053375008794,0
